Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
hypoglycemia,excessive_hunger,nausea,blurred_and_distorted_vision,,,,,,,,,,,,,,
hypoglycemia,sweating,slurred_speech,palpitations,fatigue,,,,,,,,,,,,,
hypoglycemia,vomiting,blurred_and_distorted_vision,headache,,,,,,,,,,,,,,
hypoglycemia,sweating,anxiety,irritability,blurred_and_distorted_vision,nausea,excessive_hunger,,,,,,,,,,,
hypoglycemia,anxiety,excessive_hunger,irritability,slurred_speech,sweating,,,,,,,,,,,,
hypoglycemia,sweating,fatigue,blurred_and_distorted_vision,vomiting,palpitations,slurred_speech,,,,,,,,,,,
hypoglycemia,excessive_hunger,vomiting,palpitations,irritability,fatigue,headache,anxiety,,,,,,,,,,
hypoglycemia,sweating,blurred_and_distorted_vision,vomiting,,,,,,,,,,,,,,
hypoglycemia,irritability,nausea,anxiety,headache,fatigue,palpitations,slurred_speech,vomiting,,,,,,,,,
hypoglycemia,palpitations,excessive_hunger,headache,,,,,,,,,,,,,,
hypoglycemia,anxiety,excessive_hunger,headache,,,,,,,,,,,,,,
hypoglycemia,palpitations,blurred_and_distorted_vision,excessive_hunger,,,,,,,,,,,,,,
hypoglycemia,slurred_speech,anxiety,blurred_and_distorted_vision,excessive_hunger,sweating,fatigue,irritability,vomiting,,,,,,,,,
hypoglycemia,anxiety,vomiting,irritability,sweating,nausea,excessive_hunger,fatigue,palpitations,blurred_and_distorted_vision,,,,,,,,
hypoglycemia,headache,blurred_and_distorted_vision,fatigue,palpitations,excessive_hunger,sweating,anxiety,irritability,nausea,,,,,,,,
hypoglycemia,palpitations,irritability,sweating,fatigue,headache,excessive_hunger,blurred_and_distorted_vision,slurred_speech,anxiety,nausea,,,,,,,
hypoglycemia,headache,irritability,slurred_speech,blurred_and_distorted_vision,,,,,,,,,,,,,
hypoglycemia,irritability,palpitations,nausea,,,,,,,,,,,,,,
hypoglycemia,vomiting,headache,sweating,anxiety,blurred_and_distorted_vision,slurred_speech,nausea,excessive_hunger,,,,,,,,,
hypoglycemia,anxiety,palpitations,sweating,headache,slurred_speech,vomiting,,,,,,,,,,,
hypoglycemia,fatigue,anxiety,slurred_speech,palpitations,nausea,,,,,,,,,,,,
hypoglycemia,nausea,irritability,headache,palpitations,,,,,,,,,,,,,
hypoglycemia,headache,vomiting,irritability,fatigue,excessive_hunger,nausea,,,,,,,,,,,
hypoglycemia,blurred_and_distorted_vision,anxiety,irritability,sweating,palpitations,headache,nausea,slurred_speech,fatigue,excessive_hunger,,,,,,,
hypoglycemia,palpitations,anxiety,nausea,blurred_and_distorted_vision,slurred_speech,,,,,,,,,,,,
hypoglycemia,slurred_speech,excessive_hunger,fatigue,anxiety,palpitations,blurred_and_distorted_vision,sweating,headache,vomiting,nausea,,,,,,,
hypoglycemia,headache,fatigue,blurred_and_distorted_vision,vomiting,sweating,nausea,excessive_hunger,irritability,anxiety,slurred_speech,palpitations,,,,,,
hypoglycemia,headache,excessive_hunger,slurred_speech,palpitations,sweating,vomiting,anxiety,blurred_and_distorted_vision,irritability,,,,,,,,
hypoglycemia,irritability,headache,blurred_and_distorted_vision,sweating,nausea,palpitations,fatigue,vomiting,anxiety,slurred_speech,,,,,,,
hypoglycemia,sweating,blurred_and_distorted_vision,fatigue,vomiting,irritability,,,,,,,,,,,,
hypoglycemia,vomiting,irritability,anxiety,blurred_and_distorted_vision,palpitations,sweating,nausea,fatigue,excessive_hunger,slurred_speech,headache,,,,,,
hypoglycemia,nausea,palpitations,excessive_hunger,blurred_and_distorted_vision,anxiety,slurred_speech,sweating,headache,,,,,,,,,
hypoglycemia,nausea,palpitations,excessive_hunger,irritability,vomiting,fatigue,anxiety,sweating,,,,,,,,,
hypoglycemia,headache,vomiting,irritability,slurred_speech,sweating,palpitations,blurred_and_distorted_vision,anxiety,nausea,,,,,,,,
hypoglycemia,slurred_speech,anxiety,headache,vomiting,irritability,excessive_hunger,sweating,palpitations,fatigue,,,,,,,,
hypoglycemia,nausea,fatigue,anxiety,slurred_speech,excessive_hunger,blurred_and_distorted_vision,palpitations,,,,,,,,,,
hypoglycemia,slurred_speech,irritability,excessive_hunger,headache,,,,,,,,,,,,,
hypoglycemia,anxiety,sweating,irritability,,,,,,,,,,,,,,
hypoglycemia,blurred_and_distorted_vision,slurred_speech,palpitations,vomiting,headache,fatigue,anxiety,sweating,excessive_hunger,irritability,nausea,,,,,,
hypoglycemia,sweating,blurred_and_distorted_vision,palpitations,,,,,,,,,,,,,,
hypoglycemia,irritability,headache,palpitations,,,,,,,,,,,,,,
hypoglycemia,sweating,slurred_speech,blurred_and_distorted_vision,vomiting,fatigue,,,,,,,,,,,,
hypoglycemia,nausea,vomiting,slurred_speech,,,,,,,,,,,,,,
hypoglycemia,sweating,vomiting,headache,fatigue,excessive_hunger,anxiety,slurred_speech,irritability,nausea,blurred_and_distorted_vision,palpitations,,,,,,
hypoglycemia,irritability,excessive_hunger,palpitations,anxiety,blurred_and_distorted_vision,slurred_speech,nausea,fatigue,headache,sweating,,,,,,,
hypoglycemia,sweating,nausea,blurred_and_distorted_vision,headache,,,,,,,,,,,,,
hypoglycemia,vomiting,headache,nausea,palpitations,sweating,fatigue,anxiety,blurred_and_distorted_vision,irritability,slurred_speech,excessive_hunger,,,,,,
hypoglycemia,vomiting,irritability,nausea,excessive_hunger,slurred_speech,blurred_and_distorted_vision,fatigue,anxiety,sweating,palpitations,headache,,,,,,
hypoglycemia,vomiting,anxiety,blurred_and_distorted_vision,palpitations,fatigue,nausea,headache,irritability,slurred_speech,excessive_hunger,sweating,,,,,,
hypoglycemia,fatigue,nausea,slurred_speech,anxiety,excessive_hunger,headache,,,,,,,,,,,
hypoglycemia,irritability,vomiting,excessive_hunger,sweating,blurred_and_distorted_vision,anxiety,fatigue,,,,,,,,,,
hypoglycemia,sweating,fatigue,excessive_hunger,,,,,,,,,,,,,,
hypoglycemia,excessive_hunger,headache,slurred_speech,blurred_and_distorted_vision,sweating,anxiety,irritability,nausea,vomiting,fatigue,,,,,,,
hypoglycemia,slurred_speech,blurred_and_distorted_vision,headache,anxiety,,,,,,,,,,,,,
hypoglycemia,vomiting,slurred_speech,irritability,anxiety,blurred_and_distorted_vision,headache,,,,,,,,,,,
osteoarthristis,painful_walking,swelling_joints,hip_joint_pain,knee_pain,neck_pain,,,,,,,,,,,,
osteoarthristis,swelling_joints,hip_joint_pain,neck_pain,,,,,,,,,,,,,,
osteoarthristis,painful_walking,neck_pain,swelling_joints,hip_joint_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,knee_pain,hip_joint_pain,,,,,,,,,,,,,,
osteoarthristis,neck_pain,hip_joint_pain,swelling_joints,painful_walking,knee_pain,,,,,,,,,,,,
osteoarthristis,joint_pain,hip_joint_pain,neck_pain,knee_pain,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,painful_walking,neck_pain,,,,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,knee_pain,swelling_joints,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,swelling_joints,neck_pain,,,,,,,,,,,,,,
osteoarthristis,neck_pain,hip_joint_pain,knee_pain,painful_walking,swelling_joints,,,,,,,,,,,,
osteoarthristis,swelling_joints,painful_walking,joint_pain,neck_pain,hip_joint_pain,knee_pain,,,,,,,,,,,
osteoarthristis,hip_joint_pain,neck_pain,swelling_joints,knee_pain,,,,,,,,,,,,,
osteoarthristis,joint_pain,hip_joint_pain,painful_walking,swelling_joints,knee_pain,neck_pain,,,,,,,,,,,
osteoarthristis,painful_walking,swelling_joints,joint_pain,hip_joint_pain,neck_pain,knee_pain,,,,,,,,,,,
osteoarthristis,painful_walking,swelling_joints,hip_joint_pain,joint_pain,neck_pain,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,swelling_joints,knee_pain,painful_walking,neck_pain,joint_pain,,,,,,,,,,,
osteoarthristis,hip_joint_pain,painful_walking,knee_pain,neck_pain,joint_pain,swelling_joints,,,,,,,,,,,
osteoarthristis,hip_joint_pain,neck_pain,painful_walking,,,,,,,,,,,,,,
osteoarthristis,knee_pain,swelling_joints,joint_pain,,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,swelling_joints,joint_pain,knee_pain,neck_pain,,,,,,,,,,,,
osteoarthristis,swelling_joints,painful_walking,hip_joint_pain,joint_pain,neck_pain,,,,,,,,,,,,
osteoarthristis,swelling_joints,knee_pain,hip_joint_pain,neck_pain,,,,,,,,,,,,,
osteoarthristis,swelling_joints,joint_pain,neck_pain,painful_walking,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,joint_pain,neck_pain,swelling_joints,painful_walking,knee_pain,,,,,,,,,,,
osteoarthristis,joint_pain,swelling_joints,painful_walking,knee_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,swelling_joints,hip_joint_pain,neck_pain,,,,,,,,,,,,
osteoarthristis,swelling_joints,neck_pain,joint_pain,,,,,,,,,,,,,,
osteoarthristis,joint_pain,hip_joint_pain,swelling_joints,knee_pain,painful_walking,neck_pain,,,,,,,,,,,
osteoarthristis,hip_joint_pain,swelling_joints,neck_pain,,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,neck_pain,swelling_joints,painful_walking,,,,,,,,,,,,,
osteoarthristis,neck_pain,knee_pain,hip_joint_pain,swelling_joints,,,,,,,,,,,,,
osteoarthristis,swelling_joints,hip_joint_pain,joint_pain,painful_walking,neck_pain,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,painful_walking,knee_pain,,,,,,,,,,,,,,
osteoarthristis,swelling_joints,painful_walking,hip_joint_pain,knee_pain,joint_pain,neck_pain,,,,,,,,,,,
osteoarthristis,knee_pain,hip_joint_pain,joint_pain,neck_pain,painful_walking,,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,neck_pain,knee_pain,,,,,,,,,,,,,
osteoarthristis,joint_pain,knee_pain,swelling_joints,neck_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,knee_pain,hip_joint_pain,,,,,,,,,,,,,,
osteoarthristis,knee_pain,neck_pain,joint_pain,,,,,,,,,,,,,,
osteoarthristis,swelling_joints,painful_walking,neck_pain,knee_pain,hip_joint_pain,joint_pain,,,,,,,,,,,
osteoarthristis,joint_pain,knee_pain,swelling_joints,hip_joint_pain,painful_walking,,,,,,,,,,,,
osteoarthristis,joint_pain,knee_pain,painful_walking,,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,joint_pain,swelling_joints,painful_walking,knee_pain,,,,,,,,,,,,
osteoarthristis,joint_pain,neck_pain,hip_joint_pain,knee_pain,swelling_joints,,,,,,,,,,,,
osteoarthristis,knee_pain,hip_joint_pain,joint_pain,,,,,,,,,,,,,,
osteoarthristis,swelling_joints,hip_joint_pain,painful_walking,,,,,,,,,,,,,,
osteoarthristis,swelling_joints,joint_pain,neck_pain,painful_walking,hip_joint_pain,knee_pain,,,,,,,,,,,
osteoarthristis,hip_joint_pain,swelling_joints,knee_pain,neck_pain,painful_walking,,,,,,,,,,,,
osteoarthristis,swelling_joints,knee_pain,joint_pain,hip_joint_pain,neck_pain,painful_walking,,,,,,,,,,,
osteoarthristis,joint_pain,painful_walking,hip_joint_pain,swelling_joints,knee_pain,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,neck_pain,painful_walking,knee_pain,joint_pain,,,,,,,,,,,,
osteoarthristis,knee_pain,swelling_joints,hip_joint_pain,,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,neck_pain,swelling_joints,knee_pain,painful_walking,,,,,,,,,,,,
osteoarthristis,joint_pain,swelling_joints,hip_joint_pain,knee_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,neck_pain,knee_pain,,,,,,,,,,,,,
osteoarthristis,knee_pain,swelling_joints,painful_walking,,,,,,,,,,,,,,
osteoarthristis,painful_walking,neck_pain,swelling_joints,joint_pain,knee_pain,,,,,,,,,,,,
osteoarthristis,joint_pain,hip_joint_pain,knee_pain,painful_walking,neck_pain,,,,,,,,,,,,
osteoarthristis,swelling_joints,neck_pain,hip_joint_pain,painful_walking,joint_pain,,,,,,,,,,,,
osteoarthristis,neck_pain,knee_pain,swelling_joints,painful_walking,hip_joint_pain,joint_pain,,,,,,,,,,,
osteoarthristis,neck_pain,joint_pain,knee_pain,hip_joint_pain,painful_walking,swelling_joints,,,,,,,,,,,
osteoarthristis,painful_walking,hip_joint_pain,knee_pain,,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,joint_pain,painful_walking,,,,,,,,,,,,,,
osteoarthristis,knee_pain,joint_pain,neck_pain,,,,,,,,,,,,,,
osteoarthristis,joint_pain,swelling_joints,painful_walking,neck_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,knee_pain,joint_pain,,,,,,,,,,,,,,
osteoarthristis,knee_pain,painful_walking,hip_joint_pain,neck_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,swelling_joints,knee_pain,,,,,,,,,,,,,,
osteoarthristis,painful_walking,hip_joint_pain,swelling_joints,neck_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,neck_pain,swelling_joints,,,,,,,,,,,,,,
osteoarthristis,knee_pain,neck_pain,swelling_joints,joint_pain,painful_walking,hip_joint_pain,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,hip_joint_pain,knee_pain,swelling_joints,,,,,,,,,,,,
osteoarthristis,swelling_joints,neck_pain,hip_joint_pain,,,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,painful_walking,joint_pain,knee_pain,neck_pain,swelling_joints,,,,,,,,,,,
osteoarthristis,hip_joint_pain,joint_pain,swelling_joints,painful_walking,neck_pain,knee_pain,,,,,,,,,,,
osteoarthristis,knee_pain,neck_pain,joint_pain,hip_joint_pain,,,,,,,,,,,,,
osteoarthristis,neck_pain,painful_walking,knee_pain,hip_joint_pain,,,,,,,,,,,,,
osteoarthristis,joint_pain,neck_pain,hip_joint_pain,,,,,,,,,,,,,,
osteoarthristis,swelling_joints,neck_pain,hip_joint_pain,painful_walking,knee_pain,joint_pain,,,,,,,,,,,
osteoarthristis,hip_joint_pain,painful_walking,joint_pain,,,,,,,,,,,,,,
osteoarthristis,neck_pain,knee_pain,swelling_joints,painful_walking,joint_pain,,,,,,,,,,,,
osteoarthristis,knee_pain,joint_pain,neck_pain,swelling_joints,painful_walking,,,,,,,,,,,,
osteoarthristis,joint_pain,hip_joint_pain,knee_pain,neck_pain,swelling_joints,,,,,,,,,,,,
osteoarthristis,knee_pain,neck_pain,hip_joint_pain,joint_pain,painful_walking,swelling_joints,,,,,,,,,,,
osteoarthristis,hip_joint_pain,neck_pain,painful_walking,joint_pain,,,,,,,,,,,,,
osteoarthristis,swelling_joints,painful_walking,knee_pain,,,,,,,,,,,,,,
osteoarthristis,swelling_joints,knee_pain,painful_walking,hip_joint_pain,joint_pain,neck_pain,,,,,,,,,,,
osteoarthristis,painful_walking,hip_joint_pain,swelling_joints,neck_pain,joint_pain,knee_pain,,,,,,,,,,,
osteoarthristis,joint_pain,neck_pain,knee_pain,,,,,,,,,,,,,,
osteoarthristis,neck_pain,knee_pain,swelling_joints,,,,,,,,,,,,,,
osteoarthristis,painful_walking,neck_pain,knee_pain,,,,,,,,,,,,,,
osteoarthristis,painful_walking,knee_pain,hip_joint_pain,neck_pain,joint_pain,,,,,,,,,,,,
osteoarthristis,swelling_joints,painful_walking,neck_pain,knee_pain,,,,,,,,,,,,,
osteoarthristis,knee_pain,hip_joint_pain,neck_pain,,,,,,,,,,,,,,
osteoarthristis,joint_pain,knee_pain,swelling_joints,neck_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,knee_pain,hip_joint_pain,neck_pain,swelling_joints,,,,,,,,,,,
osteoarthristis,neck_pain,knee_pain,joint_pain,hip_joint_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,swelling_joints,hip_joint_pain,knee_pain,neck_pain,,,,,,,,,,,,
osteoarthristis,neck_pain,joint_pain,painful_walking,knee_pain,swelling_joints,,,,,,,,,,,,
osteoarthristis,joint_pain,swelling_joints,knee_pain,neck_pain,painful_walking,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,painful_walking,swelling_joints,joint_pain,knee_pain,neck_pain,,,,,,,,,,,
osteoarthristis,swelling_joints,joint_pain,painful_walking,hip_joint_pain,neck_pain,,,,,,,,,,,,
osteoarthristis,joint_pain,knee_pain,neck_pain,swelling_joints,,,,,,,,,,,,,
osteoarthristis,knee_pain,joint_pain,swelling_joints,,,,,,,,,,,,,,
osteoarthristis,neck_pain,hip_joint_pain,swelling_joints,knee_pain,painful_walking,,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,swelling_joints,neck_pain,,,,,,,,,,,,,
osteoarthristis,swelling_joints,hip_joint_pain,joint_pain,,,,,,,,,,,,,,
osteoarthristis,swelling_joints,hip_joint_pain,knee_pain,,,,,,,,,,,,,,
osteoarthristis,knee_pain,neck_pain,painful_walking,swelling_joints,joint_pain,hip_joint_pain,,,,,,,,,,,
osteoarthristis,neck_pain,hip_joint_pain,painful_walking,,,,,,,,,,,,,,
osteoarthristis,painful_walking,joint_pain,knee_pain,neck_pain,,,,,,,,,,,,,
osteoarthristis,painful_walking,neck_pain,joint_pain,swelling_joints,,,,,,,,,,,,,
osteoarthristis,joint_pain,neck_pain,swelling_joints,,,,,,,,,,,,,,
osteoarthristis,neck_pain,swelling_joints,hip_joint_pain,,,,,,,,,,,,,,
osteoarthristis,painful_walking,knee_pain,joint_pain,swelling_joints,neck_pain,,,,,,,,,,,,
osteoarthristis,neck_pain,knee_pain,joint_pain,hip_joint_pain,,,,,,,,,,,,,
osteoarthristis,neck_pain,joint_pain,hip_joint_pain,painful_walking,knee_pain,,,,,,,,,,,,
osteoarthristis,joint_pain,knee_pain,painful_walking,,,,,,,,,,,,,,
osteoarthristis,knee_pain,swelling_joints,neck_pain,joint_pain,painful_walking,,,,,,,,,,,,
osteoarthristis,hip_joint_pain,neck_pain,swelling_joints,knee_pain,joint_pain,painful_walking,,,,,,,,,,,
arthritis,stiff_neck,swelling_joints,muscle_weakness,,,,,,,,,,,,,,
arthritis,swelling_joints,stiff_neck,painful_walking,,,,,,,,,,,,,,
arthritis,stiff_neck,painful_walking,muscle_weakness,,,,,,,,,,,,,,
arthritis,movement_stiffness,stiff_neck,swelling_joints,muscle_weakness,,,,,,,,,,,,,
arthritis,painful_walking,muscle_weakness,movement_stiffness,,,,,,,,,,,,,,
arthritis,stiff_neck,swelling_joints,movement_stiffness,,,,,,,,,,,,,,
arthritis,stiff_neck,painful_walking,swelling_joints,muscle_weakness,,,,,,,,,,,,,
arthritis,stiff_neck,painful_walking,movement_stiffness,,,,,,,,,,,,,,
arthritis,painful_walking,movement_stiffness,muscle_weakness,,,,,,,,,,,,,,
arthritis,stiff_neck,painful_walking,swelling_joints,,,,,,,,,,,,,,
arthritis,swelling_joints,painful_walking,stiff_neck,movement_stiffness,muscle_weakness,,,,,,,,,,,,
arthritis,stiff_neck,swelling_joints,muscle_weakness,,,,,,,,,,,,,,
arthritis,movement_stiffness,swelling_joints,stiff_neck,painful_walking,muscle_weakness,,,,,,,,,,,,
arthritis,stiff_neck,swelling_joints,movement_stiffness,,,,,,,,,,,,,,
arthritis,movement_stiffness,painful_walking,muscle_weakness,stiff_neck,swelling_joints,,,,,,,,,,,,
arthritis,muscle_weakness,swelling_joints,painful_walking,stiff_neck,movement_stiffness,,,,,,,,,,,,
arthritis,movement_stiffness,stiff_neck,painful_walking,swelling_joints,muscle_weakness,,,,,,,,,,,,
arthritis,movement_stiffness,stiff_neck,painful_walking,swelling_joints,muscle_weakness,,,,,,,,,,,,
arthritis,stiff_neck,movement_stiffness,painful_walking,swelling_joints,,,,,,,,,,,,,
arthritis,painful_walking,muscle_weakness,stiff_neck,swelling_joints,,,,,,,,,,,,,
arthritis,stiff_neck,swelling_joints,muscle_weakness,movement_stiffness,,,,,,,,,,,,,
arthritis,movement_stiffness,painful_walking,stiff_neck,muscle_weakness,swelling_joints,,,,,,,,,,,,
arthritis,swelling_joints,stiff_neck,muscle_weakness,movement_stiffness,,,,,,,,,,,,,
arthritis,swelling_joints,stiff_neck,movement_stiffness,painful_walking,muscle_weakness,,,,,,,,,,,,
arthritis,movement_stiffness,swelling_joints,painful_walking,muscle_weakness,,,,,,,,,,,,,
arthritis,stiff_neck,movement_stiffness,muscle_weakness,painful_walking,,,,,,,,,,,,,
arthritis,stiff_neck,painful_walking,movement_stiffness,muscle_weakness,swelling_joints,,,,,,,,,,,,
arthritis,painful_walking,stiff_neck,movement_stiffness,muscle_weakness,,,,,,,,,,,,,
arthritis,movement_stiffness,muscle_weakness,painful_walking,stiff_neck,,,,,,,,,,,,,
arthritis,movement_stiffness,stiff_neck,swelling_joints,muscle_weakness,painful_walking,,,,,,,,,,,,
arthritis,stiff_neck,swelling_joints,painful_walking,movement_stiffness,,,,,,,,,,,,,
